id,region,usuario,antiguedad,genero
10582,RegionA,Ligero,45.51909606,Hombre
10583,RegionC,Ligero,57.59323104,Hombre
10584,RegionA,Ligero,56.34933328,Hombre
10585,RegionC,Ligero,25.87229148,Hombre
10586,RegionA,Ligero,26.57056036,Mujer
10587,RegionC,Ligero,52.38939007,Mujer
10588,RegionB,Ligero,48.41327221,Mujer
10589,RegionB,Ligero,44.55518988,Mujer
10590,RegionB,Ligero,8.31735649,Hombre
10591,RegionB,Ligero,64.50227738,Hombre
10592,RegionA,Pesado,33.44240758,Hombre
10593,RegionA,Ligero,40.14659647,Hombre
10594,RegionB,Ligero,26.80048011,Mujer
10595,RegionC,Ligero,32.4807577,Hombre
10596,RegionA,Pesado,41.28283053,Mujer
10597,RegionC,Ligero,36.69363566,Mujer
10598,RegionC,Ligero,23.08230158,Hombre
10599,RegionB,Pesado,39.27518126,Hombre
10600,RegionA,Pesado,52.50800952,Mujer
10601,RegionA,Ligero,54.38119889,Mujer
10602,RegionA,Ligero,36.01685951,Hombre
10603,RegionA,Ligero,35.51679504,Hombre
10604,RegionB,Ligero,46.30935853,Hombre
10605,RegionB,Ligero,21.78688746,Mujer
10606,RegionC,Pesado,34.87608124,Hombre
10607,RegionC,Pesado,63.19403124,Mujer
10608,RegionA,Pesado,50.11673415,Mujer
10609,RegionA,Ligero,30.99035248,Mujer
10610,RegionA,Ligero,31.93982968,Mujer
10611,RegionC,Pesado,25.23019628,Mujer
10612,RegionA,Ligero,36.36846173,Hombre
10613,RegionC,Ligero,34.87668771,Hombre
10614,RegionA,Ligero,53.49172045,Mujer
10615,RegionA,Ligero,36.72721743,Mujer
10616,RegionC,Ligero,56.18660555,Mujer
10617,RegionC,Pesado,49.49406088,Mujer
10618,RegionC,Pesado,41.2569026,Hombre
10619,RegionB,Ligero,48.14538811,Mujer
10620,RegionA,Ligero,37.15121865,Hombre
10621,RegionC,Ligero,47.14359547,Mujer
10622,RegionB,Ligero,37.66866403,Mujer
10623,RegionA,Pesado,42.0846442,Hombre
10624,RegionB,Ligero,52.00425555,Hombre
10625,RegionA,Ligero,34.52119773,Mujer
10626,RegionC,Ligero,19.77728753,Mujer
10627,RegionB,Ligero,37.18551753,Mujer
10628,RegionA,Ligero,47.20126553,Mujer
10629,RegionB,Ligero,43.90212553,Hombre
10630,RegionA,Pesado,56.21664625,Mujer
10631,RegionB,Ligero,34.99627549,Hombre
10632,RegionC,Ligero,38.66329505,Mujer
10633,RegionB,Ligero,19.6185242,Mujer
10634,RegionB,Pesado,36.81421443,Mujer
10635,RegionB,Pesado,64.86949,Hombre
10636,RegionB,Ligero,42.05800781,Mujer
10637,RegionB,Ligero,54.24864274,Hombre
10638,RegionA,Ligero,29.29976025,Mujer
10639,RegionB,Ligero,25.49005696,Mujer
10640,RegionA,Ligero,27.54639299,Hombre
10641,RegionC,Ligero,47.44443974,Hombre
10642,RegionC,Ligero,30.82035386,Mujer
10643,RegionB,Pesado,34.94575556,Hombre
10644,RegionA,Ligero,48.86620174,Mujer
10645,RegionA,Ligero,32.21237158,Hombre
10646,RegionC,Pesado,57.43559945,Hombre
10647,RegionC,Pesado,41.00341513,Hombre
10648,RegionC,Ligero,58.55763451,Hombre
10649,RegionA,Ligero,20.09829024,Mujer
10650,RegionA,Ligero,28.08271821,Hombre
10651,RegionB,Ligero,21.09895648,Hombre
10652,RegionA,Pesado,35.44747527,Mujer
10653,RegionC,Ligero,25.25912951,Mujer
10654,RegionC,Ligero,48.95813339,Mujer
10655,RegionA,Ligero,27.01169843,Mujer
10656,RegionB,Ligero,43.51487693,Hombre
10657,RegionC,Ligero,9.578006473,Mujer
10658,RegionC,Ligero,41.30222464,Mujer
10659,RegionB,Ligero,49.14851714,Hombre
10660,RegionA,Pesado,28.73658701,Mujer
10661,RegionA,Ligero,45.28916152,Mujer
10662,RegionC,Ligero,44.5988791,Hombre
10663,RegionA,Ligero,16.37076118,Hombre
10664,RegionC,Ligero,65.08954601,Mujer
10665,RegionC,Ligero,18.20094577,Mujer
10666,RegionC,Ligero,52.1775376,Hombre
10667,RegionB,Pesado,42.91885395,Mujer
10668,RegionB,Pesado,32.40093057,Mujer
10669,RegionB,Pesado,53.60870054,Hombre
10670,RegionC,Ligero,60.4855435,Hombre
10671,RegionC,Ligero,20.85534338,Mujer
10672,RegionA,Pesado,55.95604483,Mujer
10673,RegionB,Ligero,47.00904854,Hombre
10674,RegionC,Pesado,27.64780526,Mujer
10675,RegionC,Ligero,23.71668784,Mujer
10676,RegionC,Ligero,29.59181738,Mujer
10677,RegionA,Pesado,59.61915771,Hombre
10678,RegionC,Ligero,48.36775758,Hombre
10679,RegionA,Pesado,12.32614246,Hombre
10680,RegionA,Ligero,59.94299155,Mujer
10681,RegionA,Ligero,33.34738423,Hombre
10682,RegionA,Ligero,46.23160955,Hombre
10683,RegionC,Ligero,54.98947171,Hombre
10684,RegionA,Ligero,56.64371497,Mujer
10685,RegionB,Pesado,51.01882795,Hombre
10686,RegionC,Ligero,62.7687155,Hombre
10687,RegionA,Ligero,33.2600196,Hombre
10688,RegionA,Ligero,26.42929942,Hombre
10689,RegionC,Ligero,63.10096633,Mujer
10690,RegionC,Ligero,25.25632962,Mujer
10691,RegionB,Ligero,54.09833854,Mujer
10692,RegionA,Ligero,48.7083153,Mujer
10693,RegionA,Ligero,43.51771659,Hombre
10694,RegionC,Pesado,43.7947275,Mujer
10695,RegionA,Ligero,46.10517112,Hombre
10696,RegionC,Pesado,62.41220395,Mujer
10697,RegionA,Ligero,31.89208202,Hombre
10698,RegionB,Ligero,35.52777615,Mujer
10699,RegionC,Pesado,38.08064809,Mujer
10700,RegionC,Ligero,47.07686097,Hombre
10701,RegionA,Ligero,23.46709047,Mujer
10702,RegionB,Pesado,24.35650743,Hombre
10703,RegionA,Pesado,28.23150741,Hombre
10704,RegionB,Ligero,32.03473369,Mujer
10705,RegionA,Ligero,46.7903878,Mujer
10706,RegionC,Ligero,33.06757929,Mujer
10707,RegionC,Ligero,55.8820948,Mujer
10708,RegionB,Ligero,63.42003835,Mujer
10709,RegionC,Ligero,47.30106736,Mujer
10710,RegionA,Ligero,46.29603242,Hombre
10711,RegionB,Pesado,48.6000511,Mujer
10712,RegionA,Ligero,44.5003772,Hombre
10713,RegionA,Ligero,21.42323853,Hombre
10714,RegionC,Ligero,34.24926095,Mujer
10715,RegionA,Ligero,45.79730824,Mujer
10716,RegionC,Ligero,37.48897121,Mujer
10717,RegionB,Ligero,44.66061658,Mujer
10718,RegionB,Ligero,30.06393963,Mujer
10719,RegionA,Ligero,49.296296,Hombre
10720,RegionB,Ligero,51.49361764,Hombre
10721,RegionB,Ligero,19.53400652,Mujer
10722,RegionC,Pesado,22.31091441,Mujer
10723,RegionA,Pesado,53.40049427,Mujer
10724,RegionC,Pesado,48.98536288,Hombre
10725,RegionA,Pesado,52.77747278,Mujer
10726,RegionA,Pesado,61.87932344,Hombre
10727,RegionB,Ligero,48.5638219,Mujer
10728,RegionA,Ligero,40.130526,Mujer
10729,RegionA,Ligero,41.83855831,Hombre
10730,RegionC,Pesado,36.44213287,Mujer
10731,RegionA,Ligero,27.10518138,Hombre
10732,RegionA,Ligero,35.35967861,Hombre
10733,RegionA,Ligero,24.28275624,Mujer
10734,RegionA,Ligero,21.44651643,Mujer
10735,RegionC,Pesado,59.68303534,Mujer
10736,RegionB,Ligero,46.55303975,Mujer
10737,RegionC,Ligero,49.64609547,Hombre
10738,RegionB,Ligero,30.27385057,Hombre
10739,RegionA,Ligero,26.29309265,Hombre
10740,RegionA,Ligero,24.46516005,Hombre
10741,RegionC,Ligero,31.73505454,Mujer
10742,RegionB,Ligero,48.80143985,Mujer
10743,RegionA,Ligero,48.22197701,Hombre
10744,RegionA,Pesado,25.88894361,Hombre
10745,RegionA,Ligero,54.88846316,Hombre
10746,RegionA,Pesado,57.13454105,Mujer
10747,RegionB,Ligero,54.92004685,Mujer
10748,RegionB,Ligero,37.33715879,Hombre
10749,RegionB,Ligero,29.9263877,Mujer
10750,RegionC,Ligero,49.66414522,Hombre
10751,RegionB,Ligero,31.94990133,Hombre
10752,RegionA,Ligero,57.50073029,Hombre
10753,RegionB,Pesado,42.10040786,Hombre
10754,RegionB,Ligero,35.4394579,Hombre
10755,RegionB,Ligero,35.74727708,Mujer
10756,RegionA,Ligero,26.29495996,Mujer
10757,RegionC,Ligero,49.50966896,Mujer
10758,RegionB,Ligero,49.28595016,Hombre
10759,RegionB,Ligero,37.72418847,Hombre
10760,RegionC,Pesado,32.56413531,Mujer
10761,RegionC,Ligero,27.58552449,Hombre
10762,RegionC,Ligero,27.99201535,Mujer
10763,RegionB,Ligero,40.5069658,Mujer
10764,RegionB,Ligero,41.27185643,Mujer
10765,RegionB,Ligero,51.34821297,Mujer
10766,RegionB,Ligero,52.37474759,Mujer
10767,RegionC,Pesado,36.34330541,Hombre
10768,RegionC,Pesado,30.34082508,Mujer
10769,RegionA,Ligero,40.75796805,Hombre
10770,RegionC,Ligero,51.08591153,Mujer
10771,RegionA,Pesado,18.03768189,Hombre
10772,RegionC,Ligero,53.31050678,Hombre
10773,RegionA,Ligero,33.91239557,Hombre
10774,RegionB,Ligero,22.77498334,Hombre
10775,RegionC,Ligero,13.37469213,Hombre
10776,RegionA,Pesado,66.47436513,Mujer
10777,RegionB,Ligero,42.64236508,Mujer
10778,RegionC,Ligero,56.75914827,Mujer
10779,RegionC,Pesado,27.93357122,Hombre
10780,RegionB,Ligero,57.98615054,Mujer
10781,RegionA,Ligero,31.6688912,Hombre
10782,RegionB,Ligero,37.98690357,Mujer
10783,RegionC,Ligero,43.31354399,Mujer
10784,RegionA,Ligero,40.19582832,Mujer
10785,RegionB,Ligero,25.56654372,Mujer
10786,RegionC,Pesado,60.11117367,Mujer
10787,RegionC,Ligero,56.11009443,Hombre
10788,RegionB,Ligero,35.2559483,Hombre
10789,RegionB,Ligero,48.61807656,Hombre
10790,RegionC,Pesado,51.71658614,Mujer
10791,RegionB,Ligero,31.33378352,Hombre
10792,RegionA,Pesado,43.42548074,Mujer
10793,RegionB,Pesado,59.47635912,Hombre
10794,RegionC,Ligero,32.34415973,Mujer
10795,RegionA,Ligero,28.42890358,Mujer
10796,RegionA,Ligero,28.21117229,Hombre
10797,RegionC,Ligero,14.17855418,Hombre
10798,RegionB,Ligero,60.10426092,Hombre
10799,RegionC,Pesado,30.79200306,Hombre
10800,RegionA,Pesado,25.65949732,Hombre
10801,RegionB,Ligero,22.87333506,Hombre
10802,RegionA,Ligero,48.1398333,Hombre
10803,RegionB,Ligero,49.5899813,Hombre
10804,RegionB,Pesado,22.31509234,Mujer
10805,RegionA,Ligero,30.78023931,Hombre
10806,RegionB,Pesado,39.76370751,Hombre
10807,RegionA,Pesado,51.96664368,Hombre
10808,RegionC,Ligero,44.84830023,Mujer
10809,RegionB,Ligero,21.36049583,Mujer
10810,RegionC,Ligero,48.73189316,Mujer
10811,RegionA,Pesado,51.31329414,Mujer
10812,RegionA,Pesado,49.58179353,Mujer
10813,RegionC,Ligero,46.57076661,Mujer
10814,RegionB,Ligero,30.41228992,Mujer
10815,RegionC,Ligero,47.25002276,Mujer
10816,RegionA,Pesado,49.87552655,Mujer
10817,RegionC,Pesado,59.89636268,Mujer
10818,RegionC,Ligero,45.24666397,Hombre
10819,RegionA,Ligero,37.10094043,Mujer
10820,RegionA,Ligero,20.56674771,Hombre
10821,RegionB,Ligero,47.8329398,Mujer
10822,RegionC,Ligero,59.95657356,Mujer
10823,RegionB,Ligero,47.3341628,Mujer
10824,RegionA,Ligero,31.40643459,Hombre
10825,RegionC,Pesado,54.32470321,Mujer
10826,RegionB,Ligero,17.43631344,Mujer
10827,RegionA,Ligero,57.69913055,Mujer
10828,RegionC,Ligero,26.71877452,Mujer
10829,RegionB,Ligero,50.85358332,Hombre
10830,RegionC,Pesado,35.7365269,Mujer
10831,RegionC,Ligero,24.54651224,Mujer
10832,RegionA,Pesado,23.73989191,Mujer
10833,RegionB,Ligero,23.92939658,Hombre
10834,RegionA,Ligero,39.37308797,Hombre
10835,RegionB,Ligero,52.71089383,Hombre
10836,RegionA,Ligero,45.67025269,Hombre
10837,RegionA,Ligero,51.78537573,Hombre
10838,RegionA,Ligero,35.49620416,Hombre
10839,RegionB,Pesado,42.80981611,Hombre
10840,RegionA,Ligero,30.17078749,Mujer
10841,RegionA,Ligero,51.56763615,Mujer
10842,RegionA,Pesado,48.91564319,Hombre
10843,RegionA,Pesado,23.44239113,Mujer
10844,RegionC,Ligero,50.25254561,Hombre
10845,RegionB,Ligero,18.61853145,Hombre
10846,RegionC,Ligero,55.02865104,Hombre
10847,RegionB,Ligero,30.99777422,Hombre
10848,RegionB,Pesado,48.70223183,Hombre
10849,RegionB,Ligero,45.65870138,Mujer
10850,RegionC,Ligero,32.04965683,Mujer
10851,RegionB,Ligero,20.21125143,Mujer
10852,RegionA,Pesado,62.41954948,Hombre
10853,RegionC,Ligero,27.18036538,Mujer
10854,RegionC,Ligero,48.95952685,Mujer
10855,RegionC,Ligero,54.83762966,Hombre
10856,RegionB,Pesado,21.12354494,Mujer
10857,RegionB,Pesado,23.61095043,Mujer
10858,RegionB,Pesado,43.41234697,Mujer
10859,RegionA,Ligero,47.53389146,Mujer
10860,RegionA,Ligero,44.89513732,Hombre
10861,RegionC,Ligero,35.18593256,Hombre
10862,RegionA,Pesado,35.05848728,Mujer
10863,RegionB,Ligero,30.95454494,Mujer
10864,RegionC,Pesado,36.93221544,Mujer
10865,RegionB,Ligero,47.83339833,Mujer
10866,RegionB,Ligero,44.90254257,Hombre
10867,RegionA,Ligero,52.88266296,Hombre
10868,RegionC,Ligero,32.79290974,Hombre
10869,RegionA,Ligero,44.31112888,Mujer
10870,RegionA,Ligero,47.51576421,Mujer
10871,RegionA,Ligero,50.74887403,Hombre
10872,RegionB,Ligero,31.32281339,Mujer
10873,RegionC,Ligero,50.36143669,Hombre
10874,RegionA,Ligero,60.14567536,Hombre
10875,RegionA,Pesado,51.69393336,Mujer
10876,RegionA,Ligero,52.02327562,Mujer
10877,RegionB,Pesado,49.33673156,Mujer
10878,RegionA,Ligero,38.45087493,Hombre
10879,RegionC,Ligero,44.63748063,Mujer
10880,RegionA,Ligero,37.99539607,Hombre
10881,RegionC,Pesado,49.77649559,Hombre
10882,RegionC,Pesado,61.77530525,Mujer
10883,RegionA,Ligero,57.74626667,Mujer
10884,RegionA,Ligero,24.65473321,Mujer
10885,RegionB,Ligero,31.26084324,Hombre
10886,RegionA,Ligero,10.40868123,Mujer
10887,RegionB,Ligero,28.63184644,Mujer
10888,RegionA,Ligero,55.89061158,Hombre
10889,RegionA,Pesado,58.57589975,Mujer
10890,RegionB,Ligero,19.957105,Mujer
10891,RegionA,Ligero,37.92360507,Hombre
10892,RegionB,Ligero,34.41121929,Hombre
10893,RegionC,Pesado,32.77747046,Mujer
10894,RegionB,Pesado,45.6258263,Mujer
10895,RegionB,Pesado,36.85949897,Mujer
10896,RegionA,Pesado,42.39004005,Hombre
10897,RegionA,Ligero,24.61474978,Mujer
10898,RegionA,Ligero,51.39771353,Hombre
10899,RegionA,Ligero,60.36704529,Hombre
10900,RegionC,Ligero,47.50608089,Mujer
10901,RegionA,Ligero,30.80326976,Hombre
10902,RegionA,Pesado,39.86640909,Hombre
10903,RegionA,Ligero,18.28854556,Mujer
10904,RegionC,Ligero,22.65574923,Hombre
10905,RegionC,Pesado,55.16232938,Mujer
10906,RegionC,Pesado,33.038752,Hombre
10907,RegionA,Pesado,27.46531088,Mujer
10908,RegionC,Ligero,39.53456603,Mujer
10909,RegionB,Ligero,41.01189358,Mujer
10910,RegionC,Ligero,25.31273279,Mujer
10911,RegionB,Ligero,17.0910912,Mujer
10912,RegionB,Ligero,36.30157688,Mujer
10913,RegionB,Pesado,22.96822736,Hombre
10914,RegionA,Pesado,21.64560383,Mujer
10915,RegionC,Pesado,45.27779687,Mujer
10916,RegionB,Ligero,37.87819763,Mujer
10917,RegionB,Pesado,39.24559497,Mujer
10918,RegionC,Ligero,51.41157181,Mujer
10919,RegionC,Pesado,29.65227353,Mujer
10920,RegionB,Pesado,53.88273,Hombre
10921,RegionB,Ligero,53.89335404,Hombre
10922,RegionC,Ligero,41.76701932,Hombre
10923,RegionC,Ligero,36.36153103,Mujer
10924,RegionA,Ligero,37.58317459,Mujer
10925,RegionA,Ligero,29.5925289,Hombre
10926,RegionB,Ligero,34.48055145,Hombre
10927,RegionC,Ligero,49.76191666,Hombre
10928,RegionB,Pesado,21.47490832,Mujer
10929,RegionB,Ligero,21.76187036,Hombre
10930,RegionC,Ligero,19.80746237,Mujer
10931,RegionC,Pesado,32.26715833,Hombre
10932,RegionB,Ligero,56.72846719,Mujer
10933,RegionC,Ligero,43.83882924,Hombre
10934,RegionA,Ligero,55.84100613,Mujer
10935,RegionB,Ligero,30.76744665,Hombre
10936,RegionB,Ligero,37.8757945,Hombre
10937,RegionA,Pesado,55.20444881,Mujer
10938,RegionC,Pesado,65.0749285,Hombre
10939,RegionC,Ligero,50.93353085,Mujer
10940,RegionB,Ligero,26.96596009,Hombre
10941,RegionC,Pesado,46.01449852,Hombre
10942,RegionA,Ligero,31.15122349,Hombre
10943,RegionB,Pesado,56.31194994,Mujer
10944,RegionB,Pesado,29.49031837,Hombre
10945,RegionA,Ligero,28.78816237,Mujer
10946,RegionA,Ligero,63.87228026,Hombre
10947,RegionC,Pesado,60.86114933,Mujer
10948,RegionB,Ligero,14.70023498,Mujer
10949,RegionC,Ligero,36.88900875,Hombre
10950,RegionB,Ligero,51.63074222,Mujer
10951,RegionA,Ligero,33.27614267,Hombre
10952,RegionB,Ligero,50.06994624,Hombre
10953,RegionC,Ligero,48.00868952,Hombre
10954,RegionA,Ligero,57.92218705,Mujer
10955,RegionB,Pesado,35.31568856,Mujer
10956,RegionC,Ligero,36.73661603,Mujer
10957,RegionB,Ligero,19.83772111,Hombre
10958,RegionC,Ligero,21.53637013,Mujer
10959,RegionA,Pesado,27.78683233,Mujer
10960,RegionB,Ligero,42.67289379,Hombre
10961,RegionB,Ligero,46.52257346,Mujer
10962,RegionC,Ligero,27.2045021,Hombre
10963,RegionC,Ligero,28.8979032,Hombre
10964,RegionB,Ligero,45.55864028,Hombre
10965,RegionC,Ligero,40.09721497,Mujer
10966,RegionC,Ligero,57.48771906,Hombre
10967,RegionA,Ligero,14.53745207,Hombre
10968,RegionC,Pesado,36.87158493,Hombre
10969,RegionB,Ligero,37.23117478,Mujer
10970,RegionB,Pesado,37.86193284,Hombre
10971,RegionC,Pesado,40.80017353,Hombre
10972,RegionA,Ligero,33.06106283,Hombre
10973,RegionB,Ligero,39.61262307,Mujer
10974,RegionB,Ligero,52.2786371,Mujer
10975,RegionA,Pesado,50.15435617,Hombre
10976,RegionA,Pesado,38.53267913,Hombre
10977,RegionB,Ligero,24.01313544,Mujer
10978,RegionA,Pesado,56.34510778,Mujer
10979,RegionC,Ligero,47.31451595,Hombre
10980,RegionC,Ligero,14.58763154,Hombre
10981,RegionA,Ligero,48.40838617,Hombre
10982,RegionB,Pesado,19.58438769,Hombre
10983,RegionA,Pesado,48.41214104,Mujer
10984,RegionA,Ligero,49.02214442,Hombre
10985,RegionB,Pesado,23.18286908,Hombre
10986,RegionC,Ligero,26.80234384,Mujer
10987,RegionB,Ligero,48.65203239,Hombre
10988,RegionA,Ligero,21.00392528,Mujer
10989,RegionB,Ligero,30.3958875,Mujer
10990,RegionC,Ligero,54.07784726,Mujer
10991,RegionC,Ligero,22.69948682,Mujer
10992,RegionB,Ligero,27.05798576,Mujer
10993,RegionA,Ligero,62.69778108,Mujer
10994,RegionA,Ligero,34.93267048,Mujer
10995,RegionA,Ligero,38.84887558,Mujer
10996,RegionC,Pesado,34.50600246,Hombre
10997,RegionA,Ligero,29.06437649,Hombre
10998,RegionC,Pesado,40.20742941,Hombre
10999,RegionC,Ligero,46.81666479,Hombre
11000,RegionC,Pesado,30.91369171,Mujer
11001,RegionA,Pesado,18.01962155,Hombre
11002,RegionB,Pesado,26.74034857,Hombre
11003,RegionC,Pesado,36.88125445,Mujer
11004,RegionC,Ligero,44.91503796,Hombre
11005,RegionC,Pesado,15.23001414,Hombre
11006,RegionA,Ligero,37.43739447,Mujer
11007,RegionC,Ligero,59.69007512,Mujer
11008,RegionB,Ligero,56.57180103,Hombre
11009,RegionC,Ligero,57.87498652,Hombre
11010,RegionB,Pesado,25.68511661,Mujer
11011,RegionA,Ligero,34.3639509,Mujer
11012,RegionB,Ligero,33.10031483,Hombre
11013,RegionC,Ligero,44.01080419,Hombre
11014,RegionB,Ligero,55.18433452,Hombre
11015,RegionB,Ligero,16.32439882,Mujer
11016,RegionA,Pesado,42.54308398,Hombre
11017,RegionB,Ligero,31.3590162,Mujer
11018,RegionC,Ligero,48.62455051,Hombre
11019,RegionC,Ligero,44.18802798,Mujer
11020,RegionB,Pesado,22.93983867,Mujer
11021,RegionA,Ligero,28.44030776,Hombre
11022,RegionA,Ligero,22.1426512,Mujer
11023,RegionB,Ligero,59.58555664,Mujer
11024,RegionA,Ligero,50.5819578,Mujer
11025,RegionA,Ligero,34.74911641,Hombre
11026,RegionC,Pesado,43.89553986,Hombre
11027,RegionB,Ligero,31.64897801,Mujer
11028,RegionC,Pesado,66.901813,Mujer
11029,RegionA,Pesado,22.46827437,Hombre
11030,RegionB,Ligero,73.408768,Hombre
11031,RegionC,Ligero,49.00024563,Mujer
11032,RegionC,Ligero,19.67622721,Hombre
11033,RegionA,Ligero,55.45504161,Mujer
11034,RegionC,Ligero,58.4491935,Hombre
11035,RegionB,Pesado,30.45810138,Mujer
11036,RegionC,Ligero,17.70580256,Hombre
11037,RegionC,Ligero,37.62164602,Mujer
11038,RegionC,Ligero,30.65648972,Mujer
11039,RegionB,Ligero,40.05818485,Mujer
11040,RegionB,Ligero,25.7102134,Mujer
11041,RegionB,Ligero,33.84511681,Mujer
11042,RegionA,Pesado,45.08393015,Hombre
11043,RegionC,Ligero,31.56308825,Hombre
11044,RegionC,Pesado,48.60573849,Mujer
11045,RegionB,Ligero,50.22663431,Mujer
11046,RegionB,Ligero,19.45741733,Mujer
11047,RegionC,Ligero,42.40389007,Hombre
11048,RegionC,Ligero,25.68083761,Mujer
11049,RegionB,Ligero,62.75155258,Hombre
11050,RegionB,Ligero,43.90079955,Mujer
11051,RegionC,Ligero,28.6874963,Hombre
11052,RegionA,Ligero,58.51517662,Mujer
11053,RegionA,Ligero,16.56171046,Hombre
11054,RegionA,Pesado,55.21846115,Mujer
11055,RegionA,Ligero,56.72932351,Hombre
11056,RegionC,Ligero,32.60250414,Hombre
11057,RegionB,Pesado,50.84840994,Hombre
11058,RegionA,Pesado,37.90256558,Mujer
11059,RegionB,Pesado,21.40890671,Hombre
11060,RegionB,Ligero,40.09487944,Mujer
11061,RegionB,Ligero,56.85211729,Mujer
11062,RegionB,Ligero,13.18742355,Mujer
11063,RegionC,Ligero,36.41104547,Mujer
11064,RegionA,Ligero,35.53625587,Mujer
11065,RegionB,Ligero,39.91677986,Mujer
11066,RegionA,Ligero,42.61439485,Hombre
11067,RegionB,Ligero,70.25853123,Hombre
11068,RegionA,Pesado,26.17906418,Mujer
11069,RegionA,Ligero,36.03698934,Hombre
11070,RegionA,Ligero,65.08318031,Mujer
11071,RegionA,Ligero,21.97593547,Mujer
11072,RegionB,Pesado,49.36031727,Hombre
11073,RegionA,Ligero,50.5912809,Hombre
11074,RegionC,Ligero,14.51196292,Mujer
11075,RegionB,Pesado,24.37415559,Mujer
11076,RegionB,Ligero,41.34735011,Hombre
11077,RegionB,Ligero,58.36075084,Mujer
11078,RegionB,Ligero,42.87003276,Hombre
11079,RegionA,Ligero,34.81638718,Mujer
11080,RegionA,Ligero,42.82629061,Mujer
11081,RegionB,Ligero,32.06193447,Mujer
11082,RegionA,Ligero,63.38096431,Mujer
11083,RegionB,Pesado,23.18333719,Hombre
11084,RegionC,Ligero,21.83474152,Hombre
11085,RegionB,Pesado,33.49702906,Mujer
11086,RegionB,Ligero,35.52321656,Mujer
11087,RegionC,Pesado,39.31750467,Mujer
11088,RegionC,Ligero,37.12181551,Mujer
11089,RegionB,Pesado,35.21937293,Hombre
11090,RegionC,Ligero,25.19717464,Mujer
11091,RegionA,Ligero,33.53080476,Hombre
11092,RegionA,Ligero,44.88225974,Hombre
11093,RegionA,Ligero,17.44792697,Hombre
11094,RegionA,Ligero,39.56103292,Mujer
11095,RegionC,Pesado,41.62109468,Hombre
11096,RegionB,Ligero,39.64697234,Hombre
11097,RegionB,Ligero,46.39402222,Hombre
11098,RegionA,Pesado,39.39841638,Hombre
11099,RegionB,Ligero,27.41212626,Mujer
11100,RegionA,Pesado,22.11972661,Hombre
11101,RegionC,Ligero,38.0131168,Mujer
11102,RegionB,Ligero,61.16377232,Mujer
11103,RegionB,Ligero,50.97682287,Mujer
11104,RegionA,Pesado,46.62786895,Hombre
11105,RegionC,Pesado,32.56974896,Mujer
11106,RegionC,Ligero,52.24364134,Mujer
11107,RegionC,Ligero,53.79217639,Mujer
11108,RegionC,Ligero,16.24875932,Hombre
11109,RegionC,Ligero,46.15867278,Hombre
11110,RegionA,Ligero,42.92206991,Mujer
11111,RegionC,Ligero,35.5713486,Mujer
11112,RegionB,Ligero,65.14942934,Hombre
11113,RegionA,Ligero,30.32438529,Mujer
11114,RegionC,Ligero,23.91916269,Hombre
