id,y,w,region,usuario,antiguedad,genero
518,0,0,RegionB,Pesado,34.56869844,Mujer
519,1,0,RegionB,Ligero,48.85092813,Hombre
520,0,0,RegionA,Ligero,31.28712154,Mujer
521,0,0,RegionA,Ligero,20.05355295,Mujer
522,1,0,RegionB,Ligero,40.08832643,Hombre
523,0,0,RegionA,Ligero,57.07981998,Hombre
524,0,0,RegionC,Pesado,45.06851119,Hombre
525,0,0,RegionC,Ligero,24.22714071,Hombre
526,0,0,RegionB,Ligero,51.46504356,Mujer
527,1,0,RegionB,Ligero,54.06782333,Mujer
528,0,0,RegionC,Ligero,22.9277115,Hombre
529,0,0,RegionA,Ligero,36.19279836,Mujer
530,0,0,RegionA,Pesado,57.14490923,Hombre
531,0,0,RegionC,Pesado,23.71567176,Mujer
532,0,0,RegionC,Ligero,48.89595832,Hombre
533,0,0,RegionC,Ligero,50.866522,Mujer
534,0,0,RegionC,Pesado,26.96283093,Hombre
535,0,0,RegionA,Ligero,51.03343037,Mujer
536,0,0,RegionA,Ligero,37.4539283,Hombre
537,1,0,RegionB,Pesado,48.13109341,Mujer
538,0,0,RegionA,Ligero,16.80733048,Mujer
539,1,0,RegionB,Ligero,34.34013419,Hombre
540,1,0,RegionC,Pesado,27.56669043,Mujer
541,0,0,RegionB,Ligero,44.19815379,Mujer
542,0,0,RegionB,Ligero,47.55841351,Mujer
543,1,0,RegionB,Ligero,31.98808525,Mujer
544,0,0,RegionC,Ligero,33.59805183,Mujer
545,0,0,RegionA,Ligero,50.45476349,Mujer
546,1,0,RegionC,Ligero,14.70491108,Hombre
547,1,0,RegionB,Pesado,26.60763465,Mujer
548,0,0,RegionC,Pesado,41.10160631,Hombre
549,0,0,RegionC,Pesado,48.21992157,Mujer
550,1,0,RegionA,Ligero,38.69092663,Hombre
551,0,0,RegionA,Pesado,27.00867099,Mujer
552,1,0,RegionC,Ligero,54.96336311,Hombre
553,0,0,RegionC,Ligero,19.79185508,Hombre
554,1,0,RegionA,Ligero,45.91641656,Mujer
555,0,0,RegionC,Pesado,33.93643419,Mujer
556,1,0,RegionB,Ligero,46.73290063,Mujer
557,0,0,RegionB,Pesado,34.77394787,Hombre
558,1,0,RegionB,Ligero,41.98011073,Mujer
559,0,0,RegionA,Ligero,53.07353028,Hombre
560,0,0,RegionC,Ligero,29.49636643,Hombre
561,0,0,RegionB,Ligero,27.32935134,Mujer
562,0,0,RegionB,Ligero,50.0531284,Mujer
563,0,0,RegionC,Pesado,21.30191576,Mujer
564,0,0,RegionA,Ligero,67.3953613,Hombre
565,0,0,RegionB,Ligero,39.0823892,Mujer
566,1,0,RegionB,Ligero,15.48206358,Hombre
567,0,0,RegionA,Ligero,60.38203045,Mujer
568,0,0,RegionC,Ligero,60.39573684,Mujer
569,1,0,RegionA,Pesado,16.57973506,Hombre
570,0,0,RegionB,Ligero,15.7446783,Mujer
571,1,0,RegionC,Ligero,44.44603556,Mujer
572,0,0,RegionC,Pesado,39.93609328,Hombre
573,0,0,RegionC,Ligero,58.32017859,Hombre
574,0,0,RegionB,Ligero,46.73226941,Hombre
575,0,0,RegionB,Ligero,60.32264273,Hombre
576,0,0,RegionC,Pesado,17.87878473,Mujer
577,0,0,RegionA,Ligero,43.1972962,Hombre
578,1,0,RegionB,Pesado,31.11827164,Hombre
579,0,0,RegionA,Pesado,24.3370139,Hombre
580,0,0,RegionC,Ligero,45.43652793,Mujer
581,0,0,RegionB,Ligero,24.40013023,Mujer
582,0,0,RegionA,Ligero,34.51790711,Hombre
583,1,0,RegionB,Ligero,26.52252256,Hombre
584,0,0,RegionB,Ligero,64.38698279,Hombre
585,0,0,RegionC,Ligero,31.00293609,Hombre
586,0,0,RegionA,Ligero,28.45701,Hombre
587,0,0,RegionC,Ligero,57.61151322,Hombre
588,0,0,RegionA,Ligero,40.64283035,Hombre
589,1,0,RegionB,Ligero,48.05100832,Hombre
590,1,0,RegionB,Ligero,28.05585987,Hombre
591,0,0,RegionC,Ligero,48.43995576,Hombre
592,1,0,RegionB,Ligero,25.79526649,Mujer
593,1,0,RegionB,Pesado,30.84826263,Mujer
594,1,0,RegionA,Pesado,26.40998006,Hombre
595,0,0,RegionB,Ligero,56.74425375,Hombre
596,0,0,RegionA,Ligero,26.07914043,Mujer
597,1,0,RegionB,Pesado,29.28938435,Mujer
598,0,0,RegionA,Pesado,54.26678414,Hombre
599,0,0,RegionA,Ligero,29.15134257,Mujer
600,0,0,RegionA,Ligero,49.37553277,Mujer
601,0,0,RegionA,Pesado,37.02455609,Mujer
602,1,0,RegionB,Ligero,41.26150044,Mujer
603,0,0,RegionC,Pesado,40.90645764,Hombre
604,0,0,RegionA,Ligero,20.48669804,Mujer
605,1,0,RegionB,Ligero,54.06697607,Mujer
606,1,0,RegionA,Pesado,32.31896058,Hombre
607,0,0,RegionA,Pesado,22.55331225,Hombre
608,0,0,RegionA,Pesado,19.37952135,Hombre
609,0,0,RegionC,Ligero,55.05170614,Mujer
610,0,0,RegionC,Ligero,44.76986747,Mujer
611,0,0,RegionC,Ligero,55.71770238,Hombre
612,1,0,RegionB,Ligero,57.78096465,Mujer
613,1,0,RegionA,Pesado,27.74022132,Mujer
614,1,0,RegionB,Ligero,29.09447817,Mujer
615,0,0,RegionC,Ligero,55.54044918,Hombre
616,1,0,RegionB,Ligero,54.54538868,Hombre
617,1,0,RegionC,Ligero,24.21799322,Hombre
618,0,0,RegionC,Ligero,53.50938976,Mujer
619,0,0,RegionA,Pesado,26.14461162,Mujer
620,0,0,RegionB,Ligero,52.10152431,Mujer
621,0,0,RegionB,Ligero,30.31068795,Mujer
622,0,0,RegionA,Ligero,52.77034551,Hombre
623,0,0,RegionC,Ligero,38.23274454,Mujer
624,0,0,RegionB,Ligero,36.61838438,Hombre
625,1,0,RegionA,Ligero,39.01450556,Hombre
626,0,0,RegionA,Ligero,43.34118545,Mujer
627,1,0,RegionA,Pesado,52.04458339,Mujer
628,1,0,RegionC,Ligero,50.55021828,Hombre
629,1,0,RegionA,Ligero,48.39564816,Hombre
630,1,0,RegionC,Ligero,44.53620026,Mujer
631,0,0,RegionC,Ligero,29.57769235,Mujer
632,0,0,RegionC,Ligero,29.25451859,Hombre
633,1,0,RegionB,Pesado,45.51240367,Mujer
634,0,0,RegionB,Pesado,47.28133182,Mujer
635,0,0,RegionB,Ligero,33.56068716,Mujer
636,0,0,RegionC,Ligero,28.56905307,Hombre
637,1,0,RegionA,Pesado,31.346908,Mujer
638,0,0,RegionB,Pesado,47.83173315,Hombre
639,1,0,RegionB,Ligero,47.45206115,Mujer
640,0,0,RegionB,Pesado,41.44351318,Mujer
641,1,0,RegionC,Ligero,39.75003959,Mujer
642,0,0,RegionC,Ligero,41.32836451,Mujer
643,0,0,RegionA,Ligero,13.9524473,Hombre
644,1,0,RegionB,Pesado,49.00039911,Hombre
645,0,0,RegionA,Ligero,39.5591754,Mujer
646,0,0,RegionC,Ligero,15.86742079,Hombre
647,1,0,RegionA,Ligero,24.64762324,Hombre
648,0,0,RegionA,Ligero,47.55002946,Mujer
649,1,0,RegionB,Pesado,22.82018312,Mujer
650,0,0,RegionC,Ligero,23.30209534,Hombre
651,0,0,RegionA,Pesado,33.42240844,Hombre
652,1,0,RegionB,Ligero,10.70151679,Mujer
653,0,0,RegionA,Ligero,58.51383193,Hombre
654,1,0,RegionC,Ligero,30.87376318,Mujer
655,0,0,RegionC,Ligero,22.88246869,Hombre
656,0,0,RegionA,Ligero,34.54929122,Mujer
657,1,0,RegionB,Pesado,51.74331416,Mujer
658,1,0,RegionB,Ligero,28.66042339,Mujer
659,1,0,RegionA,Pesado,31.19613001,Mujer
660,0,0,RegionB,Ligero,56.95702737,Mujer
661,0,0,RegionA,Ligero,39.38284613,Mujer
662,0,0,RegionB,Ligero,26.61487395,Hombre
663,0,0,RegionA,Ligero,43.8572156,Hombre
664,0,0,RegionA,Ligero,56.52920026,Hombre
665,1,0,RegionC,Ligero,45.86853633,Mujer
666,1,0,RegionC,Ligero,52.02513933,Hombre
667,0,0,RegionA,Ligero,32.79996796,Hombre
668,0,0,RegionB,Ligero,35.7196878,Hombre
669,0,0,RegionC,Ligero,15.08650443,Mujer
670,0,0,RegionC,Ligero,36.31710472,Hombre
671,0,0,RegionC,Ligero,27.94163811,Mujer
672,0,0,RegionB,Ligero,49.78793548,Hombre
673,0,0,RegionB,Ligero,38.12527151,Hombre
674,0,0,RegionA,Ligero,50.00780977,Mujer
675,0,0,RegionA,Ligero,58.19663025,Mujer
676,0,0,RegionB,Ligero,19.88348219,Mujer
677,0,0,RegionA,Ligero,25.57573219,Mujer
678,0,0,RegionB,Ligero,19.45906641,Hombre
679,0,0,RegionA,Ligero,23.97544073,Hombre
680,0,0,RegionB,Ligero,27.3874742,Hombre
681,1,0,RegionA,Ligero,40.65322268,Mujer
682,0,0,RegionB,Pesado,28.44395786,Hombre
683,0,0,RegionC,Ligero,30.16911134,Mujer
684,1,0,RegionA,Ligero,45.86729068,Mujer
685,0,0,RegionA,Ligero,42.87057751,Mujer
686,0,0,RegionA,Ligero,56.79699046,Hombre
687,1,0,RegionA,Ligero,20.54855677,Hombre
688,1,0,RegionA,Ligero,21.66904514,Mujer
689,1,0,RegionC,Ligero,36.62095216,Mujer
690,0,0,RegionA,Ligero,35.63005628,Hombre
691,0,0,RegionC,Ligero,27.79695228,Mujer
692,1,0,RegionA,Pesado,55.58069022,Hombre
693,0,0,RegionB,Ligero,42.61687043,Hombre
694,0,0,RegionB,Ligero,52.00672247,Hombre
695,1,0,RegionA,Pesado,30.28826456,Mujer
696,0,0,RegionA,Pesado,47.00288972,Mujer
697,0,0,RegionB,Ligero,63.87571278,Mujer
698,1,0,RegionA,Pesado,41.34653081,Mujer
699,1,0,RegionA,Ligero,49.24711643,Hombre
700,0,0,RegionC,Ligero,22.5994718,Mujer
701,1,0,RegionC,Pesado,35.66501354,Hombre
702,0,0,RegionC,Ligero,52.49946442,Mujer
703,1,0,RegionC,Pesado,50.68206507,Hombre
704,0,0,RegionB,Ligero,57.45169448,Mujer
705,0,0,RegionB,Ligero,43.41081192,Hombre
706,1,0,RegionA,Ligero,30.27137216,Mujer
707,1,0,RegionB,Pesado,33.40080599,Mujer
708,1,0,RegionA,Ligero,58.07740801,Hombre
709,1,0,RegionA,Pesado,55.34323419,Mujer
710,1,0,RegionC,Ligero,60.46210065,Mujer
711,0,0,RegionC,Ligero,52.91710145,Hombre
712,1,0,RegionA,Pesado,35.98223193,Hombre
713,0,0,RegionC,Ligero,35.62974899,Mujer
714,1,0,RegionB,Ligero,49.83786609,Mujer
715,0,0,RegionC,Ligero,26.77241488,Mujer
716,0,0,RegionC,Ligero,22.97012096,Mujer
717,0,0,RegionA,Ligero,64.41331805,Hombre
718,0,0,RegionA,Ligero,31.76437859,Mujer
719,1,0,RegionB,Ligero,35.31055399,Mujer
720,0,0,RegionB,Pesado,50.38018152,Hombre
721,1,0,RegionC,Ligero,27.79836272,Mujer
722,0,0,RegionB,Ligero,22.18772216,Hombre
723,0,0,RegionB,Ligero,59.36041739,Mujer
724,1,0,RegionB,Ligero,32.8673063,Hombre
725,0,0,RegionC,Ligero,50.30447504,Hombre
726,0,0,RegionB,Pesado,21.32852722,Mujer
727,0,0,RegionC,Pesado,30.66350977,Hombre
728,1,0,RegionB,Pesado,29.04730743,Mujer
729,1,0,RegionC,Pesado,30.49661286,Mujer
730,1,0,RegionC,Pesado,41.07191816,Hombre
731,0,0,RegionA,Ligero,41.25148879,Mujer
732,0,0,RegionC,Pesado,34.52363274,Mujer
733,0,0,RegionC,Ligero,29.53016214,Hombre
734,0,0,RegionA,Pesado,27.64715601,Hombre
735,0,0,RegionA,Ligero,53.36119583,Hombre
736,0,0,RegionC,Ligero,42.84652551,Hombre
737,0,0,RegionA,Ligero,56.99178547,Hombre
738,1,0,RegionB,Pesado,50.83205043,Mujer
739,0,0,RegionC,Pesado,43.50678809,Mujer
740,1,0,RegionA,Pesado,46.54496429,Mujer
741,0,0,RegionC,Pesado,53.53985485,Mujer
742,1,0,RegionB,Ligero,18.2951168,Mujer
743,0,0,RegionA,Ligero,18.22182009,Mujer
744,0,0,RegionA,Pesado,29.54481574,Hombre
745,0,0,RegionA,Ligero,34.86226465,Mujer
746,1,0,RegionB,Ligero,48.38146966,Mujer
747,1,0,RegionA,Ligero,42.76596181,Mujer
748,0,0,RegionB,Ligero,50.29300083,Mujer
749,1,0,RegionA,Pesado,49.92328154,Mujer
750,1,0,RegionA,Ligero,30.49300332,Mujer
751,1,0,RegionB,Ligero,29.32182019,Hombre
752,0,0,RegionA,Ligero,22.8828999,Hombre
753,0,0,RegionA,Ligero,36.58430596,Hombre
754,1,0,RegionC,Pesado,23.17971506,Hombre
755,0,0,RegionB,Ligero,51.6431736,Hombre
756,0,0,RegionB,Ligero,24.87963985,Hombre
757,0,0,RegionA,Ligero,37.53407563,Hombre
758,1,0,RegionA,Ligero,34.24218875,Hombre
759,0,0,RegionA,Ligero,46.02784006,Hombre
760,0,0,RegionB,Ligero,41.99655488,Mujer
761,1,0,RegionB,Ligero,41.94798599,Hombre
762,1,0,RegionB,Ligero,45.64029744,Mujer
763,0,0,RegionC,Ligero,56.98022703,Hombre
764,1,0,RegionC,Ligero,35.22987085,Mujer
765,1,0,RegionC,Pesado,60.85152105,Hombre
766,0,0,RegionA,Pesado,27.62410312,Mujer
767,1,0,RegionB,Pesado,27.50966751,Mujer
768,0,0,RegionA,Ligero,30.97615534,Mujer
769,1,0,RegionA,Pesado,46.23614992,Hombre
770,1,0,RegionB,Ligero,27.55811947,Mujer
771,0,0,RegionC,Ligero,44.23950682,Mujer
772,0,0,RegionA,Ligero,39.79793885,Hombre
773,0,0,RegionA,Ligero,34.43604221,Mujer
774,1,0,RegionB,Ligero,48.9950631,Mujer
775,0,0,RegionA,Ligero,42.5098798,Hombre
776,1,0,RegionC,Ligero,17.1218491,Mujer
777,0,0,RegionB,Pesado,57.02425299,Hombre
778,0,0,RegionB,Pesado,33.08362492,Hombre
779,0,0,RegionB,Ligero,36.79474216,Mujer
780,1,0,RegionA,Pesado,50.74718821,Hombre
781,0,0,RegionA,Pesado,38.60583018,Mujer
782,1,0,RegionC,Ligero,30.76343543,Mujer
783,0,0,RegionA,Ligero,35.77706246,Hombre
784,0,0,RegionC,Ligero,60.05249368,Mujer
785,0,0,RegionC,Ligero,45.94339876,Hombre
786,0,0,RegionA,Ligero,30.38466339,Hombre
787,0,0,RegionC,Pesado,45.0768531,Hombre
788,1,0,RegionB,Pesado,38.36209611,Mujer
789,0,0,RegionC,Pesado,39.69282902,Hombre
790,1,0,RegionB,Pesado,52.66860734,Hombre
791,0,0,RegionC,Pesado,31.28450986,Hombre
792,1,0,RegionB,Pesado,29.95165894,Mujer
793,0,0,RegionA,Ligero,23.52211812,Mujer
794,1,0,RegionB,Ligero,41.34860585,Mujer
795,0,0,RegionC,Ligero,40.15050456,Mujer
796,1,0,RegionA,Ligero,25.26447646,Hombre
797,0,0,RegionC,Ligero,43.15559298,Mujer
798,0,0,RegionC,Ligero,33.86637228,Mujer
799,1,0,RegionB,Ligero,41.70012571,Hombre
800,0,0,RegionC,Ligero,39.87991269,Mujer
801,1,0,RegionA,Ligero,13.94948548,Mujer
802,1,0,RegionA,Ligero,35.69091764,Mujer
803,0,0,RegionC,Ligero,24.85875571,Hombre
804,1,0,RegionB,Ligero,25.98076872,Hombre
805,1,0,RegionC,Ligero,17.94097269,Mujer
806,0,0,RegionB,Ligero,45.71154348,Hombre
807,0,0,RegionB,Ligero,46.37094633,Hombre
808,1,0,RegionB,Pesado,35.16746672,Mujer
809,1,0,RegionB,Pesado,39.20915765,Mujer
810,1,0,RegionB,Pesado,43.75795447,Mujer
811,0,0,RegionA,Ligero,32.66703165,Hombre
812,0,0,RegionC,Pesado,40.24859032,Mujer
813,0,0,RegionC,Ligero,14.63669075,Hombre
814,0,0,RegionC,Pesado,40.18256052,Hombre
815,0,0,RegionB,Pesado,49.9985348,Hombre
816,1,0,RegionA,Pesado,50.06061485,Hombre
817,1,0,RegionB,Ligero,32.86072224,Hombre
818,0,0,RegionA,Ligero,55.7632634,Mujer
819,1,0,RegionB,Ligero,32.240441,Mujer
820,0,0,RegionC,Ligero,51.06892855,Mujer
821,0,0,RegionB,Ligero,37.23815434,Mujer
822,0,0,RegionC,Pesado,53.99302031,Hombre
823,0,0,RegionC,Pesado,41.77268293,Mujer
824,0,0,RegionA,Ligero,41.6354025,Hombre
825,1,0,RegionA,Ligero,24.49255191,Hombre
826,0,0,RegionB,Pesado,32.87654679,Mujer
827,1,0,RegionC,Pesado,55.55952764,Hombre
828,0,0,RegionA,Ligero,23.73978879,Hombre
829,0,0,RegionB,Ligero,53.7735861,Mujer
830,1,0,RegionB,Ligero,33.93063214,Hombre
831,0,0,RegionC,Pesado,41.29609206,Mujer
832,1,0,RegionC,Pesado,42.39760192,Mujer
833,0,0,RegionC,Ligero,34.09763731,Hombre
834,0,0,RegionC,Ligero,33.54400064,Mujer
835,0,0,RegionB,Pesado,52.15605041,Hombre
836,0,0,RegionC,Ligero,38.34130135,Mujer
837,1,0,RegionB,Ligero,51.18439809,Mujer
838,1,0,RegionA,Ligero,44.59085051,Mujer
839,0,0,RegionA,Ligero,36.21449742,Mujer
840,0,0,RegionC,Ligero,21.57360063,Mujer
841,0,0,RegionA,Ligero,52.32472409,Mujer
842,1,0,RegionB,Ligero,34.26692065,Mujer
843,1,0,RegionC,Pesado,32.36935775,Mujer
844,0,0,RegionC,Ligero,32.94786658,Hombre
845,1,0,RegionB,Ligero,33.04635715,Hombre
846,1,0,RegionC,Ligero,48.99998747,Hombre
847,1,0,RegionC,Pesado,61.78399814,Mujer
848,0,0,RegionB,Ligero,57.73835552,Mujer
849,0,0,RegionA,Ligero,25.75168073,Mujer
850,0,0,RegionC,Ligero,64.45016809,Mujer
851,1,0,RegionB,Pesado,27.95546122,Hombre
852,0,0,RegionA,Ligero,21.24182975,Hombre
853,1,0,RegionA,Ligero,44.54204438,Hombre
854,0,0,RegionB,Ligero,41.38413821,Mujer
855,1,0,RegionB,Ligero,22.40216235,Mujer
856,1,0,RegionB,Ligero,36.80352915,Mujer
857,0,0,RegionA,Pesado,38.10467543,Hombre
858,1,0,RegionC,Pesado,12.38701101,Hombre
859,0,0,RegionA,Ligero,37.80839187,Mujer
860,0,0,RegionC,Ligero,38.61139923,Hombre
861,0,0,RegionB,Ligero,30.73574992,Hombre
862,1,0,RegionB,Ligero,66.79786155,Mujer
863,0,0,RegionC,Ligero,33.12694505,Mujer
864,0,0,RegionA,Ligero,45.39040287,Hombre
865,0,0,RegionC,Ligero,13.71111859,Mujer
866,1,0,RegionC,Ligero,31.90682632,Mujer
867,0,0,RegionB,Ligero,42.75249143,Mujer
868,1,0,RegionB,Ligero,50.9240237,Mujer
869,0,0,RegionC,Ligero,65.96976745,Mujer
870,1,0,RegionA,Ligero,48.22946332,Mujer
871,0,0,RegionA,Pesado,25.82125104,Hombre
872,0,0,RegionB,Ligero,49.0071612,Mujer
873,0,0,RegionA,Ligero,57.95716559,Mujer
874,1,0,RegionC,Ligero,42.06515659,Hombre
875,0,0,RegionA,Ligero,21.62177549,Hombre
876,0,0,RegionC,Ligero,55.78880596,Hombre
877,1,0,RegionA,Ligero,12.10145702,Hombre
878,0,0,RegionB,Ligero,55.40408851,Mujer
879,1,0,RegionA,Ligero,39.1194659,Hombre
880,0,0,RegionB,Ligero,45.12206985,Mujer
881,0,0,RegionC,Ligero,35.29703716,Hombre
882,0,0,RegionC,Ligero,40.30039524,Mujer
883,0,0,RegionA,Pesado,19.84854263,Mujer
884,0,0,RegionC,Pesado,24.40992254,Hombre
885,1,0,RegionC,Pesado,70.87105157,Hombre
886,0,0,RegionA,Ligero,48.42382733,Hombre
887,1,0,RegionA,Pesado,38.99834556,Hombre
888,1,0,RegionC,Pesado,49.36788587,Mujer
889,0,0,RegionA,Ligero,29.46781995,Hombre
890,0,0,RegionB,Ligero,63.42125579,Mujer
891,0,0,RegionA,Ligero,43.38499228,Hombre
892,1,0,RegionB,Ligero,26.56037737,Mujer
893,0,0,RegionB,Ligero,24.17962307,Mujer
894,0,0,RegionB,Ligero,49.99933415,Mujer
895,1,0,RegionB,Pesado,39.83016621,Mujer
896,0,0,RegionB,Ligero,17.93998199,Hombre
897,0,0,RegionC,Ligero,53.05544091,Mujer
898,1,0,RegionB,Pesado,53.0160375,Mujer
899,1,0,RegionB,Pesado,41.48624492,Hombre
900,1,0,RegionB,Ligero,39.0361019,Hombre
901,0,0,RegionA,Ligero,35.50609786,Hombre
902,1,0,RegionB,Ligero,47.94992857,Hombre
903,1,0,RegionA,Pesado,34.38544369,Mujer
904,0,0,RegionB,Ligero,32.06586315,Hombre
905,1,0,RegionB,Pesado,57.06960903,Hombre
906,0,0,RegionB,Pesado,49.59528473,Mujer
907,0,0,RegionB,Ligero,28.18304188,Hombre
908,0,0,RegionC,Ligero,34.93165826,Mujer
909,0,0,RegionA,Ligero,33.5206475,Mujer
910,0,0,RegionB,Ligero,29.3816484,Hombre
911,0,0,RegionA,Ligero,45.61487581,Hombre
912,0,0,RegionB,Ligero,34.4800044,Hombre
913,0,0,RegionA,Ligero,48.18677639,Mujer
914,1,0,RegionA,Pesado,26.01182696,Hombre
915,1,0,RegionC,Ligero,21.10026048,Mujer
916,1,0,RegionA,Pesado,35.6272944,Mujer
917,0,0,RegionB,Ligero,19.0307046,Mujer
918,1,0,RegionB,Ligero,42.26904371,Hombre
919,0,0,RegionC,Ligero,47.00057322,Hombre
920,0,0,RegionB,Pesado,50.79095574,Hombre
921,0,0,RegionB,Ligero,57.18108935,Mujer
922,0,0,RegionA,Pesado,56.28049661,Hombre
923,0,0,RegionC,Pesado,23.75657184,Mujer
924,0,0,RegionC,Ligero,57.99241764,Mujer
925,0,0,RegionC,Ligero,34.3420025,Hombre
926,1,0,RegionB,Ligero,41.10401623,Mujer
927,1,0,RegionB,Ligero,39.49775142,Hombre
928,0,0,RegionB,Ligero,44.93276215,Hombre
929,0,0,RegionC,Ligero,56.14646906,Hombre
930,0,0,RegionA,Pesado,44.79428378,Hombre
931,1,0,RegionB,Ligero,42.34126017,Mujer
932,1,0,RegionC,Ligero,59.43083746,Mujer
933,1,0,RegionB,Ligero,39.90108001,Mujer
934,0,0,RegionA,Ligero,46.97804569,Hombre
935,1,0,RegionB,Ligero,48.04663731,Mujer
936,0,0,RegionC,Pesado,57.3789057,Hombre
937,0,0,RegionB,Ligero,29.53090451,Hombre
938,1,0,RegionC,Ligero,29.71796239,Hombre
939,0,0,RegionC,Ligero,44.32797952,Mujer
940,0,0,RegionC,Ligero,53.26859139,Hombre
941,0,0,RegionA,Ligero,47.95308523,Hombre
942,0,0,RegionC,Ligero,50.97910494,Hombre
943,0,0,RegionC,Ligero,15.7882351,Hombre
944,0,0,RegionA,Ligero,15.58755648,Hombre
945,1,0,RegionB,Ligero,35.73810656,Hombre
946,0,0,RegionA,Ligero,59.10571801,Hombre
947,1,0,RegionA,Pesado,29.44984262,Hombre
948,1,0,RegionC,Ligero,46.31299638,Hombre
949,0,0,RegionA,Ligero,51.74987477,Mujer
950,0,0,RegionC,Pesado,34.61174629,Hombre
951,0,0,RegionB,Ligero,34.65265379,Mujer
952,1,0,RegionB,Ligero,47.96419163,Mujer
953,1,0,RegionB,Ligero,54.9284744,Hombre
954,1,0,RegionB,Pesado,43.04681336,Hombre
955,0,0,RegionB,Ligero,34.82821241,Hombre
956,0,0,RegionC,Ligero,41.6443553,Mujer
957,1,0,RegionC,Ligero,53.13785185,Mujer
958,1,0,RegionB,Pesado,40.18008646,Mujer
959,0,0,RegionC,Pesado,48.79536537,Hombre
960,0,0,RegionB,Ligero,29.17783714,Mujer
961,0,0,RegionC,Ligero,40.86694155,Hombre
962,0,0,RegionC,Ligero,30.68340063,Hombre
963,1,0,RegionC,Ligero,56.70983003,Mujer
964,1,0,RegionC,Ligero,49.75962397,Hombre
965,0,0,RegionC,Ligero,35.75687571,Mujer
966,0,0,RegionC,Pesado,50.44534654,Mujer
967,0,0,RegionA,Ligero,63.11723498,Mujer
968,0,0,RegionC,Ligero,49.81214115,Hombre
969,0,0,RegionB,Ligero,27.00926996,Hombre
970,1,0,RegionA,Ligero,26.15815693,Hombre
971,0,0,RegionC,Ligero,51.04513558,Hombre
972,0,0,RegionA,Ligero,39.97744635,Hombre
973,1,0,RegionA,Ligero,39.13747286,Mujer
974,0,0,RegionA,Pesado,45.04932042,Hombre
975,1,0,RegionC,Pesado,27.78978113,Mujer
976,0,0,RegionC,Pesado,34.74176179,Hombre
977,1,0,RegionC,Ligero,50.48729862,Hombre
978,0,0,RegionC,Ligero,49.29595274,Hombre
979,0,0,RegionC,Pesado,38.03657845,Hombre
980,0,0,RegionA,Pesado,50.48187511,Mujer
981,1,0,RegionB,Ligero,52.5621183,Hombre
982,0,0,RegionC,Pesado,38.43289225,Hombre
983,1,0,RegionA,Pesado,46.61453646,Mujer
984,0,0,RegionA,Ligero,39.25367281,Hombre
985,0,0,RegionC,Ligero,52.92637564,Mujer
986,1,0,RegionC,Ligero,27.67755188,Hombre
987,1,0,RegionB,Pesado,32.09491262,Hombre
988,1,0,RegionA,Ligero,62.82168009,Mujer
989,0,0,RegionC,Ligero,44.9283878,Hombre
990,0,0,RegionB,Ligero,16.64908306,Hombre
991,1,0,RegionC,Ligero,31.78539683,Hombre
992,1,0,RegionB,Pesado,50.87259955,Hombre
993,0,0,RegionB,Ligero,51.88227503,Mujer
994,0,0,RegionC,Pesado,31.97503373,Mujer
995,1,0,RegionB,Ligero,47.95627601,Mujer
996,0,0,RegionA,Pesado,30.50336636,Mujer
997,1,0,RegionC,Ligero,43.12485903,Hombre
998,1,0,RegionB,Ligero,26.53599887,Mujer
999,0,0,RegionC,Ligero,14.86899378,Hombre
1000,1,0,RegionB,Pesado,40.64379704,Hombre
1001,0,0,RegionB,Ligero,40.91149095,Mujer
1002,0,0,RegionA,Ligero,37.68836359,Mujer
1003,1,0,RegionB,Ligero,36.4645819,Hombre
1004,0,0,RegionC,Ligero,28.13071136,Hombre
1005,0,0,RegionA,Ligero,51.88684078,Hombre
1006,1,0,RegionB,Pesado,40.15915463,Mujer
1007,1,0,RegionB,Ligero,36.28359461,Mujer
1008,0,0,RegionA,Pesado,31.03238034,Mujer
1009,1,0,RegionA,Pesado,24.06103753,Mujer
1010,0,0,RegionA,Ligero,50.70582001,Hombre
1011,0,0,RegionC,Pesado,17.64239795,Mujer
1012,1,0,RegionA,Pesado,52.51116244,Mujer
1013,0,0,RegionC,Ligero,21.35612214,Hombre
1014,0,0,RegionC,Ligero,17.09177037,Mujer
1015,0,0,RegionA,Ligero,66.32781768,Hombre
1016,0,0,RegionC,Pesado,36.1989286,Mujer
1017,1,0,RegionB,Ligero,43.32763998,Hombre
1018,0,0,RegionA,Ligero,42.59945156,Hombre
1019,0,0,RegionC,Ligero,56.59785474,Hombre
1020,0,0,RegionA,Ligero,46.19220912,Mujer
1021,1,0,RegionB,Ligero,60.45638948,Hombre
1022,1,0,RegionB,Ligero,45.12175449,Mujer
1023,1,0,RegionB,Ligero,38.98262904,Mujer
1024,1,0,RegionB,Ligero,18.92624989,Hombre
1025,0,0,RegionA,Ligero,63.28148304,Mujer
1026,0,0,RegionA,Ligero,57.72374189,Hombre
1027,1,0,RegionC,Pesado,24.62736945,Hombre
1028,1,0,RegionA,Pesado,47.90259226,Mujer
1029,0,0,RegionC,Ligero,43.57835789,Hombre
1030,0,0,RegionC,Pesado,47.27386034,Hombre
1031,0,0,RegionA,Ligero,34.4100951,Mujer
1032,1,0,RegionA,Pesado,50.55595342,Hombre
1033,0,0,RegionA,Ligero,42.87491789,Mujer
